CIP1,CIP2,CIP3,LIBELLE,TVCODE,CESSION,PUBLIC
3000000096833,8000637,8127361,AMLOPERIN 5MG/10MG CPR B/30,0,5992,8015
3000000104491,8002234,,AMLOAS-AT 5MG/50MG CPR B/30,0,5942,7950
3000000104538,8002240,8155305,AMLODIPINE GP 10MG CPR SEC B/60,0,4144,5545
3000000115695,8004055,8410996,AMLOSTAR 5MG CPR B/30,0,3446,4610
3000000115732,8004061,8410950,AMLOSTAR 10MG CPR B/30,0,4298,5750
3000000237908,8026335,,AMLODIS 5MG CPR B/30,0,1161,1555
3000000237946,8026341,,AMLODIS 10MG CPR B/30,0,2398,3215
3000000277379,8058708,,AMLODIPINE TABRAD 10MG CPR B/100,0,9771,13100
3000000320419,8067334,8155311,AMLODIPINE GP 5MG CPR SEC B/60,0,2089,2795
3000000339732,8070276,8509884,AMLOSTAR PLUS 5MG/50MG CPR B/30,0,4295,5745
3000001207573,8775031,,PHENYLEPHR AGT 50MCG/ML INJ AMP10ML B/10,0,10542,14105
3000000356272,8077491,8163782,AMLOSARTAN 5MG/50MG CPR PELL B/30,0,4071,5445
3000000356319,8077516,8163799,AMLOTENSINE 10MG CPR B/30,0,2921,3905
3000000374047,8082925,,AMLOPRES 10MG CPR B/100 WA,0,9439,12630
3990000001930,8417604,8177519,AMLOWEL 10MG CPR SEC B/30,0,2240,2995
3000000425565,8424975,,AMLODIPINE TABRAD 10MG CPR B/30,0,3061,4105
3990000003491,8430527,,AMLO H 10MG CPR B/30,0,0,0
3990000003514,8430533,,AMLO H 5MG CPR B/30,0,0,0
3000000495025,8432035,,AMLOCLASS AT 5MG/50MG CPR B/30,0,4710,6300
8052539,0,,AMOCLAN FORTE 312MG SUSP BUV F/100ML,0,2793,3735
8055615,0,,AMOCLAN 625MG CPR B/15,0,3734,4995
8070371,0,,AMOCLAN BID 1G FCT CPR B/14,0,4420,5910
3000000020579,8086739,,AMOCLAN BID400MG/57MG PDRE SUSP BUV/70ML,0,3277,4385
3000000020906,8086805,,"AMOCLAN BID 200MG/28,5MG PDRE SUSP F70ML",0,2290,3060
3000000393925,8417337,8182963,"AMOCLAN 100MG/12,5MG PDR SUSP BUV F/60ML",0,1959,2620
3000000393963,8182957,,AMOCLAN 1000/125MG PDRE SUSP BUV SACH/12,0,2958,3955
3000000394007,8417366,,"AMOCLAN 500/62,5MG PDRE SUSP BUV SACH/12",0,3041,4065
3000000394045,8417372,8182986,"AMOCLAN 500MG/62,5MG CPR PELL B/12",0,3135,4190
2298363,3234520,2298363,AMODEX 500MG GELULE BT 12,0,911,1215
2298357,3234537,,AMODEX 250MG PDRE SUSP F/30G,0,1039,1550
3000001097044,8720343,,LV VIAMEN GEL B/15,2,5083,0
6192421114016,8734569,,OMEVIE OMEGA 3 -1000 B/30,2,0,0
2029982,0,,AMOKOD 125MG PDRE SP FL/60ML,0,784,1045
2029999,0,,AMOKOD 250MG PDRE SP FL/60ML,0,1165,1555
2035089,0,,AMOXICILLINE CREACIL 500MG GEL B/12,0,1196,1600
3000000184714,8339554,,PRESERV MASCULAN PUR B/10,2,2480,0
3000000184837,8339583,,PRESERV MASCULAN LONG PLEASURE B/3,0,785,0
8001097,0,,AMOXICILLINE CREAT 500MG CPR B/1000,0,46953,62820
3000001097440,8720395,1803981,VITONIC ALLAITEMENT GEL B/45,2,5083,0
3000001097549,8720403,1804001,VITONIC TONUS GEL B/30,2,3607,0
6192421107063,8734581,,VITONIC GROSSESSE GEL B/30,2,5083,0
3760221492622,8523341,,ARGININE TRIBULUS MUSCU/SEXUAL GEL VEG60,2,0,0
3760221496460,8657047,,GINKGO BILOBA CIRCUL SANGUINE GEL VEG/60,2,0,0
8042452,0,,AMOXI-DENK 500MG CPR 2BL10,0,1919,2565
8054024,0,,AMOXICILLINE UBI 500MG GEL B/120,0,6145,8220
8054194,0,,AMOXICILLINE UBI 125MG PDRE SUSP F/60ML,0,569,760
8054231,0,,AMOXICILLINE UBI 250MG PDRE SUSP F/60ML,0,731,1090
3760221491809,8523223,,MACA DESIR SEXUEL/FERTILITE GEL VEG B/60,2,0,0
3000000184875,8339608,,PRESERV MASCULAN LONG PLEASURE B/10,0,2305,0
8004635,0,,AMOXICILLINE SANDOZ 500MG CPR B/100,0,4507,6740
3000000205778,8345448,,PRESERV MASCULAN DOUBLE PROTECTION B/3,0,937,0
8071198,0,,AMOXI DENK 1000MG CPR B/10,0,1954,2615
8071264,0,,AMOXICLAV DENK 1000/125MG PDRE SACH B/8,0,2967,3965
8071324,0,,"AMOXICLAV DENK 500MG/62,5MG CPR B/16",0,2950,3945
3282770203950,8661534,,DUCRAY DEXYANE CR EMOLL F/400ML,2,11861,0
3000000221105,8021639,,AMOXICLAV DENK 1000/125MG SACH B/12,0,4243,5675
3000000277294,8058648,,AMOXICLAV TABRAD 500MG/125MG AD CPR B/20,0,2692,3610
3000000570111,8441057,,AMOXICILLINE AFRICURE 500MG CPR B/100,0,3200,4800
8453385,0,,AMOXICILLINE TROGES 500MG GEL B/100,0,2854,3830
3000000668498,8466956,,AMOXICILLINE AFRICURE 500MG CPR B/20,0,1028,1380
3000000668542,8466962,,AMOXICILLINE AFRICURE 250MG GEL B/20,0,0,0
3000000668597,8466979,,AMOXICILLINE AFRICURE 500MG GEL B/20,0,734,985
3000000702314,8470840,,AMOXICILLINE TROGES 125MG SIROP F/125ML,0,628,840
3000000702369,8470857,,AMOXICILLINE TROGES 250MG SIROP/125ML,0,742,995
3282770208849,8621138,,DUCRAY ICTYANE SAV DERM SURGR PAIN/100G,2,2727,0
8039303,0,,AMPICILLINE CREAP 500MG 1BL10,0,979,1305
8054030,0,8054030,AMPICILLINE UBI 500MG GEL 10 BL 12,0,5290,7075
8054461,0,8054461,AMPICILLINE UBI 1G PDRE SOL INJ 7ML B/50,0,11791,15775
3282770141351,8671076,,DUCRAY KERACNYL GEL MOUSSANT T/200ML,2,6248,0
2264111,2037639,2264111,AMTIBA 500MG CPR B/4,0,612,815
2032122,0,,AMUCHINA 5 FL 250ML,0,1913,0
2032145,8766003,2032145,AMUSTIL CREME TB 30G,0,1874,2505
3760007330230,8536585,,ANACA3 BONBON MINC GELATINE SACH/30,2,8178,0
3760007330193,8536591,,ANACA3 CAPTEUR GRAISSE/SUCRE GEL B/60,2,18968,0
3760007330223,8536616,,ANACA3 DRAINEUR 4EN1 SOL BUV F/250ML,2,12860,0
3760007330186,8536622,,ANACA3 PEAU ORANGE GEL B/90,2,18704,0
3760007330018,8536639,,ANACA3 PERTE POIDS GEL B/90,2,22575,0
3760007330216,8536645,,ANACA3 REDUCTEUR APPETIT GEL B/90,2,15165,0
3760007330209,8536651,,ANACA3 VENTRE PLAT GEL B/60,2,18737,0
3760007330414,8568970,,ANACA3 LE GEL MINCEUR T/150ML,2,20735,0
3004346,0,,ANAFRANIL 25MG INJ AMP2ML BT 5,0,2380,3180
3004352,0,,ANAFRANIL 25MG CPR BT 50,0,3136,4205
3037015,0,,ANAFRANIL 10MG CPR BT 60,0,2065,2775
3244843,0,,ANAFRANIL FORT 75MG CPR BT 20,0,3269,4380
2025599,8079053,,ANALGIN 500MG CPR B/10,0,542,725
3000000239216,8026418,8137661,ANASTROZOLE DENK 1MG CPR B/30,0,17084,22855
2010876,0,,ANCOPIR AMP INJ BTE 5,0,2136,2855
8169767,3000000207680,8169767,ANDOL 500MG CPR B/20,0,483,645
3000000207697,8017402,8152821,ANDOL 1000MG CPR EFFV B/8,0,682,910
3000000406809,8339620,,MASCULAN GEL LUBRIF F/50ML,0,0,0
3000000406885,8345460,,MASCULAN GEL LUBRIF SILK T/75ML,2,2937,0
4008500060216,8060272,3235100,ANDROCUR 50MG CPR B/20,0,9528,12745
3118908,0,,ANGISPRAY COLLUTOIRE FL 40ML,0,2675,3575
2264134,8262550,2264134,ANGINOVAG AERO/10ML,0,1780,2380
2290924,8059984,2290924,ANGIZAAR 50MG CPR B/30,0,2362,3160
2290901,8060148,2290901,ANGIZAAR H CPR B/30,0,3158,4225
3400930425657,3042565,,ANGISPRAY COLLUT SOL PULV BUC F/40ML,0,4999,6685
3990000002623,8422114,,ANGINIB 50MG CPR B/28,0,4633,6195
3000000406960,8504415,,MASCULAN GEL LUBRIF WARMING CHAUFF/75ML,0,2780,0
3000000849750,8676240,,MASCULAN GEL LUBRIF VELVET SACH/3ML B/5,0,771,0
4705803,9819687,,ANNEAU DENTITION ETOILE BEBE STAR,2,2262,0
4831502,8575800,,ANNEAU VIBRANT MANIX 3 VIT B/1,0,3497,0
4794600,9819693,,ANNEAU DENTITION CLE DES CHAMPS B/1,0,3954,0
3282770391176,8750485,,KLORANE BEBE BIO CREME DE CHANGE T/100ML,2,4801,0
3273816350561,8534557,,ANNEAU DENTITION 3M+ REFRIG TORTUE/1,0,4802,0
8097743,0,2258429,ANOMEX SUPPO B/10,0,3491,4670
3267672,0,3267672,ANTADYS 100MG CPR BT 15,0,1963,2625
3000001106562,8497081,1777071,"TAMSUMAC LP 0,4MG GEL B/30",0,4302,5755
3000000040546,8090445,,"ANTALGEX-T 37,5MG/325MG GEL B/20",0,1355,1810
3400939755878,3975587,3975587,ANTARENE CODEINE 400MG/60MG CPR B/10,0,2158,2885
3400939755588,3975558,,ANTARENE CODEINE 200/30MG CPR PELL B/20,0,2159,2885
3005328,0,3005328,ANTIBIO SYNALAR GTT AURIC 10ML,0,1254,1675
3005423,0,3005423,ANTIGRIPPINE VIT C CPR BT 12,0,1175,1570
2268882,8039964,,ANTIHEMORROIDAIRE CR T30G,0,439,750
3000001195931,8751958,,AQUANATE 30MG PDR S INJ F/1+SOLV AMP/2,0,697,930
2273009,2031973,,ANTIDOL 500MG CPR B/20,0,434,580
3000000849705,8676234,,MASCULAN GEL LUBRIF VELVET T/50ML,0,1518,0
3000000849859,8676263,,PRESERV MASCULAN FRUTTI B/150,0,17752,0
8034926,0,,ANTIHEMORROIDAL PDE T/30G,0,2207,2950
3000000036495,8089318,,ANTICID PLUS 250MG/350MG/50MG SP F/200ML,0,1472,1970
3000000044544,8091410,8109618,ANTIPLATT 75MG CPR B/30,0,6004,8030
3401047251832,4725183,,URGO BRULURE TULLE 5CMX5CM B/6,0,0,0
3000000184752,8339560,,PRESERV MASCULAN FRUTTI B/3,0,716,0
3000000184790,8339577,,PRESERV MASCULAN FRUTTI B/10,0,2305,0
6083406,8575697,,ANY 2 CR T/25G,2,8344,0
3416379,0,,ANY 8% POMMADE DERMIQUE T/25G,2,7689,0
3401047252143,4725214,,URGO BRULURES TULLE 8X8CM B/4,0,0,0
8000086,0,8000086,APAZIDE 200MG GEL B/16,0,1072,1435
8000117,0,,APAZIDE 4% SUSP F/100ML,0,1407,1880
8072909,0,,APDROPS COLL F/3ML,0,1963,2625
3000000391747,8417320,,APDROPS DX COLL F/3ML,0,2366,3165
2264140,8202134,2264140,APDYL-H SIROP 100ML,0,1362,1820
3000000404744,8418880,,APEXIME 200MG/5ML SUSP BUV F/15ML,0,2236,2990
3000000404829,8418905,8179441,APEXIME 500MG CPR PELL B/3,0,3429,4585
8012942,0,,APFER SP F/200ML,0,1233,1655
8012971,0,,APFER SP F/100ML,0,959,1285
3000000310434,8062615,,APFLU PDRE EFFV SACH B/10,0,1756,2350
2263436,2032180,,APIFEN 400 CPR B/30,0,1287,1720
3664492016085,8333126,,URGO PANS SPR F/40ML,0,0,0
3664492000091,8564280,,URGO BRULURE PANS WATERPROOF 10X7CM B/4,0,0,0
3664492001234,8597486,,"URGO SOS COUPURE BANDE 2,5CMX3M/1",0,0,0
3000000412855,8423065,8181573,APOTEL MAX 10MG/ML SOL PERF F/100ML,0,1515,2025
3000000629192,8452368,,APOVAS 10MG CPR PELL B/90,0,10297,13775
3000000629246,8452374,,APOVAS 20MG CPR PELL B/90,0,12003,16060
8272092,8766196,,APPETITO BB SOL BUV F/200ML,2,6199,0
3000000096550,8000525,,APPETINE VIT SP F/100ML,2,2335,0
3253434,0,,APRANAX 275 MG CPR BT 10,0,916,1225
2032234,0,2032234,APRAMOL 500MG CPR B/20,0,535,715
3000000849903,8676286,,PRESERV MASCULAN SENSITIVE B/3+1,0,657,0
3000000150603,8006120,,APRAMOL 500MG CPR EFFV B/16,0,835,1115
3640510,9999823,8114312,APROVEL 150MG CPR BTE 28,0,11686,15635
3582911100118,3640533,8114329,APROVEL 300MG CPR BTE 28,0,12321,16485
3716609,0,,APROVEL 150MG CPR B/84,0,0,0
3582910068969,8062880,8152896,APROVASC 300/10MG CPR B/28,0,13693,18320
3582910068976,8062911,8152904,APROVASC 300/5MG CPR B/28,0,12840,17180
3582910068983,8062928,8152850,APROVASC 150/5MG CPR B/28,0,11979,16025
3582910068990,8068641,8152844,APROVASC 150MG/10MG CPR B/28,0,12406,16595
3000000343630,8072306,,APROZAR 150MG CPR PELL B/30,0,3400,4560
3000000343678,8072312,,APROZAR 300MG CPR PELL B/30,0,4853,6510
3664492021928,8705160,,URGO FILMOGEL DENTILIA GEL STYLO/10ML,0,0,0
3401563557500,8770016,,URGO PANS DOIGT CICATRISATION RAPIDE B/8,0,0,0
3000000849958,8676292,,PRESERV MASCULAN SENSITIVE B/150,0,17314,0
3000000849804,8676257,,MASCULAN GEL LUBRIF APPLE T/75ML,0,2615,0
3282770207774,8675298,,AVENE CLEANANCE GEL NETT SANS SAV/400ML,2,10144,0
3401060094300,6009430,,URGO PANS PREDEC WATERPROOF GM B/5,0,0,0
8013002,0,,APVIT FORCE SP F/100ML,2,864,0
3000000398111,8418006,,AQUANATE 60MG PDR S INJ+SOLV AMP/5ML+1ML,0,825,1100
3000000087923,8098932,8111489,ARBITEL 80MG CPR B/30,0,3674,4915
3000000087961,8098949,8111472,ARBITEL 40 MG CPR B/30,0,3862,5165
3000000088005,8098961,8111466,"ARBITEL-H 40MG/12,5MG CPR B/30",0,3949,5280
3000000363911,8079219,,ARBITEL AV CPR B/30,0,4300,5750
3000000676257,8468375,1455711,"ARBITEL H 80MG/12,5MG CPR B/30",0,5386,7205
3000001206644,8773517,,TICASSE 1G/125MG PDRE SACH B/15,0,5179,6925
3662042003295,8511970,,THEALOZ DUO SOL SECH OCUL F/10ML,0,0,0
3000000281765,8059547,,IMUCLAV-1125 1000MG/125MG CPR B/12,0,3809,5095
3879234,0,8115760,ARCOXIA 60MG CPR B/7,0,3321,4440
3879530,0,8115731,ARCOXIA 90MG CPR B/7,0,4165,5570
3879642,0,8115748,ARCOXIA 120MG CPR B/7,0,4208,5630
3000000503485,8433081,,ARCOXIA 60MG CPR PELL B/14,0,6510,8710
3000000503522,8433098,,ARCOXIA 90MG CPR PELL B/14,0,8050,10770
3990000002326,8417722,,"TELOD-H 40MG/12,5MG CPR B/30",0,7217,10790
8085361,0,,ARENAX 100MG/300MG CPR B/6,0,2154,2880
3000000214046,8350604,,ARGANI HUILE F/50ML,2,3117,0
5425031690788,8729433,,BEE NATURE KIDZZ GEL DOUCHE F/200ML,2,0,0
3000000184479,8339494,,PRESERV MASCULAN ANATOMIC TYPE 4 B/3,0,651,0
5425031690795,8729456,,BEE NATURE KIDZZ SH EXTRA DOUX F/200ML,2,0,0
7118986,4000149,,ARGIL VERTE SURFINE LAINO SACH 300G,2,2382,0
3000000283660,8371888,,ARGILE VERTE BIO PDRE SACH/250G,2,1380,0
3000000283707,8371894,,ARGILE VERTE BIO PDRE SACH/500G,2,2400,0
3000000815618,8566161,1603721,OROSTIM GEL B/30,2,2916,0
5425031690801,8729462,,BEE NATURE KIDZZ APRES SH DEMEL F/200ML,2,10288,0
3000000547472,8436814,,ARISTOFERON 200MG/5ML SP F/200ML,2,0,0
3000000815601,8566155,,OROSTIM SP F/125ML,2,3026,0
3000000571125,8441330,1295111,COSYREL 5MG/5MG CPR PELL B/30,0,8988,12025
7262890,6228885,,ARK CAROTTE GELULE BT 45,2,5048,0
3000000571132,8441347,1295121,COSYREL 5MG/10MG CPR PELL B/30,0,13093,17515
3000000571149,8441353,1295131,COSYREL 10MG/5MG CPR PELL B/30,0,9201,12310
3000000571156,8441376,1295141,COSYREL 10MG/10MG CPR PELL B/30,0,13306,17800
3000000865866,8484233,,TRAMADOL RETARD DENK 200MG CPR B/30,0,6898,9230
7263062,0,,ARK LEVURE BIERE  BTE 45,2,6381,0
3000000865910,8484256,,TRAMADOL RETARD DENK 100MG CPR B/30,0,5620,7520
7457317,8576030,,"ARK PHYTO SOYA 17,5MG GEL B/60",2,12499,0
3000000277027,8058513,8161062,GRANI DENK 1MG/ML SOL INJ AMP/1ML B/5,0,7967,10660
3000000766583,8472572,8110337,ARLUMEB 80MG/480MG CPR B/6,0,1655,2220
3416391,3006492,3416391,ARNICAN 4% CREME DERMIQUE T/50G,0,1610,2150
3000000048047,8310993,,AROMA SPRAY F/100ML,0,4344,0
3000000048085,8311001,,AROMA SPRAY F/30ML,0,2412,0
3006629,0,,ARPHOS MAGN BUV AMP 10ML B/20,0,3535,4730
3559966,0,,ARSIQUINOFORME 250MG CPR B/15,0,2064,2770
8087549,0,,ARSUAMOON 50MG/150MG CPR B/24,0,2090,2802
3006693,0,,ARTANE 5MG CPR BT 20,0,1444,1930
3006687,0,,ARTANE 2MG CPR BT 50,0,1456,1945
8027180,0,,ARTEQUIN 600/750 LACTAB CPR PELL B/6,0,2835,3790
2264186,8027688,2264186,ARTESIANE 20MG AMP INJ B/10,0,4220,5645
8027694,0,2264200,ARTESIANE 80MG AMP INJ B/5,0,3931,5260
5425031690818,8729479,,BEE NATURE KIDZZ EAU DEBARBOUILL F/500ML,2,10288,0
2265458,8028015,2265458,ARTESIANE 40MG SUPPOGEL B/6,0,2151,2875
5425031690825,8729485,,BEE NATURE BABYZZ GEL LAV DOUX F/200ML,2,0,0
5425031690832,8729491,,BEE NATURE BABYZZ GEL LAV DOUX F/500ML,2,0,0
2268540,8039355,,ARTEQUIN 300/375 CPR B/6,0,2152,2875
3000000323281,8068109,8159289,GRANI-DENK 1MG/ML SOL INJ AMP/3ML B/5,0,11484,15365
2252349,8043279,2252349,"ARTEM 40MG/0,5ML AMP INJ B/6",0,2235,2990
8043285,0,8043285,ARTEM 80MG/1ML AMP INJ B/6,0,3672,4910
5425031690849,8729516,,BEE NATURE BABYZZ SH CROUTE LAIT F/200ML,2,0,0
5425031690856,8729522,,BEE NATURE BABYZZ LAIT CORP HYDR F/200ML,2,10288,0
5425031690863,8729539,,BEE NATURE BABYZZ BAUME CHANGE F/50ML,2,6837,0
3000000867174,8484569,,"FLOBOID 0,3% SOL OPHT F/5ML",0,1499,2005
3000000867228,8484575,,"LUBREX 0,5% COLL F/10ML",0,1882,2515
2298802,8056916,,ARTEFAN 40/240MG CPR B/12,0,2164,2895
2298794,8056922,,ARTEFAN 20/120MG CPR B/24,0,1796,2400
5425031690870,8729545,,BEE NATURE BABYZZ LINIMENT F/400ML,2,7527,0
5425031690887,8729551,,BEE NATURE BABYZZ EAU NETTOYANTE F/500ML,2,10288,0
2294023,8065068,,ARTEDAR 100MG CPR B/6 + 3,0,2627,3515
3760099310028,8680106,,FERET BLOC HYALIN 100G B/1,2,13953,0
3760233480044,8680112,,FERET HYALOMIEL CR HYDR MAIN/PIED T/50ML,2,14321,0
3760248150024,8680081,,FERET LE BAUME HYDR POT/50ML,2,15693,0
5425031690900,8729568,,BEE NATURE BABYZZ CR VIS DOUCEUR F/50ML,2,8218,0
6192421105076,8775870,1803951,LV ARTHROFORCE GEL B/60,2,1556,0
3760248150055,8680098,,FERET LOTION BOTANIQUE CORPS F/100ML,2,26151,0
3700399100929,6220430,,SAFORELLE LINGETTES BIODEGRAD POCKET/10,2,2672,0
3000000863145,8680371,,DRS SECRET BIO HERBS COFFEE VERT SACH/8,2,8400,0
2253053,8076178,2253053,ARTESIANE 100MG AMP INJ B/10,0,6845,9155
8076190,0,,ARTEFAN 80/480MG CPR B/6,0,2163,2890
6192421108176,8775887,1803991,VITONIC FER GROSSESSE GEL B/30,2,4681,0
6192421108114,8775893,,VITONIC FERTLILTE GEL B/120,2,14066,0
6192421105397,8775901,,LV TETRA B  GEL B/30,2,3199,0
3000000389485,8500742,,DRS SECRET BIO HERBS HONEY SACH B/10,2,10740,0
3000000193518,8015194,,ARTEMETHER TM 80MG INJ AMP 1ML B/6,0,3155,4219
8083497,0,,ARTEMETHER LUMEFANT TM 20/120MG CPR/24,0,0,0
5054563110435,8558262,,SENSODYNE SOIN GENCIVES 24H DENTIF T75ML,2,0,0
8088164,0,,ARTEFAN PDRE SUSP F/60ML,0,2461,3290
8099452,0,8099452,ARTEMETHER UBI 80MG AMP INJ B/10,0,6190,8280
8099469,0,8099469,ARTEMETHER UBI 20MG AMP INJ B/10,0,3463,4630
8099475,0,8099475,ARTEMETHER UBI 40MG IM AMP INJ B/10,0,5168,6915
8005787,0,,ARTESIANE 40MG/ML AMP INJ B/10,0,5583,7470
3000000015803,8084195,2288927,ARTEFAN 20/120MG CPR DISP B/6,0,897,1200
3000000022597,8087035,,ARTEMETHER/LUMEFAN ISDA 80/480MG CPR B/6,0,1562,2095
3000000055410,8092935,,ARTESIANE300MG KIT INJ AMP3ML+SER+TAMP/1,0,2301,3075
3000000096185,8000413,,ARTESUN 60MG PDRE SOL INJ B/1,0,997,1330
4030571002888,8002903,,ARTELAC COLL F/10ML,0,2218,2965
3000000222577,8022219,8022219,ARTESUN 120MG PDRE SOL INJ B/1,0,1971,2635
3000000230916,8024709,,ARTEFAN 60/360MG CPR B/6,0,1735,2320
3000000230923,8024715,,ARTEFAN 40/240MG CPR B/6,0,1306,1745
3000000504802,8531984,,DRS SECRET BIO HERBS ROSE COFFEE SACH/8,2,8400,0
3000000267318,8054389,,ARTEME/LUMEFA 180/1080G SUSP BUV F/100ML,0,1000,1500
3000000339862,8070431,,ARTESUN 30MG PDRE SOL INJ B/1,0,650,870
3000000340202,8070603,8171669,ARTEGEN 60MG IM/IV PDRE SOL INJ B/1,0,910,1215
3000000564509,8440017,,ARTEFAN 20MG/120MG PDRE SUSP BUV F/30ML,0,905,1210
3000000564516,8440023,,ARTEFAN 40MG/240MG PDRE SUSP BUV F/30ML,0,1329,1775
3000000564523,8440046,,ARTEFAN 60MG/360MG PDRE SUSP BUV F/30ML,0,1757,2350
3000000564530,8440052,,ARTEFAN 80MG/480MG PDRE SUSP BUV F/30ML,0,2183,2920
8455102,0,,ARTEMETHER/LUMEFAN SUPHAR 80/480MG CPR/6,0,2283,3060
3000000642412,8611565,,ADNA FENUGREC+10VIT+7MIN CPR EFFV B/10,2,2754,0
3000000642429,8611571,,ADNA BIOTINE VIT+MIN CPR EFFV B/10,2,2754,0
3190656,0,,ARTHROCINE 200MG CPR B/30,0,5589,7475
5054563100184,8716979,,SENSODYNE FRAICHEUR DENTIF T/75ML,2,0,0
8064689,0,8064689,ARTHEPA-1 80MG/ML AMP INJ 1ML B/6,0,3962,5300
3000000642436,8611588,,ADNA SANTE DE LA FEMME CPR EFFV/10,2,2754,0
8083959,0,,ARTIZ SUSP BUV F/60ML,0,1769,2365
3000000020210,8086604,,ARTIZ FORTE 40MG/240MG CPR B/12,0,1735,2320
3000000897508,8488538,,"TELMICLAR HCTZ 40MG/12,5MG CPR PELL B/30",0,6293,8420
3000000150399,8006031,8114217,ARTIZ DP 80/480MG CPR B/6,0,1729,2310
3364926,0,,ARTOTEC 50MG CPR B/30,0,4644,6210
3526547,0,,ARTOTEC 75MG CPR B/20,0,3531,4720
3000000190470,8014160,,ARTOME TM 180/1080MG SUSP BUV F/60ML,0,2017,2697
3000000642443,8611594,,ADNA GINSENG VIT B/C TROPICAL CP EFFV/10,2,2754,0
8066599,0,8066599,ARTRIM 15/90MG SUSP BUV F/60ML,0,2180,2915
8066665,0,8066665,ARTRIM GH 40/240MG CPR B/12,0,2581,3450
3000000897515,8488544,,"TELMICLAR HCTZ 80MG/12,5MG CPR PELL B/30",0,7194,9625
3000001163923,8739874,,APDROPS DX COLL F/5ML,0,2770,3705
3400935357472,3535747,,TRILEPTAL 600MG CPR B/50,0,20301,27205
6192421114023,8776013,,OMEVIE CARDIO-900 CAPS B/30,2,5083,0
3000000642450,8611602,,ADNA VIT+MIN ESSENTIELS ORANG CPR EFFV10,2,2754,0
3000000642474,8611625,,ADNA VIT C+CALCIUM+VIT D3 CPR EFFV B/10,2,2754,0
3000000642481,8611631,,ADNA PERFORMANCE ATHLETIQUE SACH B/30,2,5502,0
3006902,0,,ASCABIOL EMUL EXT FL 125ML,0,2777,3715
3000000642498,8611648,,ADNA GROSSESS FER+AC FOLIC+VIT CP EFFV10,2,2754,0
3000000649374,8618521,,ADNA BAIN BCHE ACTIF ORANGE+MENTH F250ML,2,1380,0
3000000649381,8618538,,ADNA BAIN BCHE ACTIF MENTHE F/250ML,2,1380,0
3000000649398,8618544,,ADNA BAIN BCHE PLAQUE ORANG+MENTH F250ML,2,1380,0
3000000321782,8067593,8488892,ASMET-GZ 500MG/80MG CPR B/30,0,6026,8060
3000000320099,8067179,,ASMOCID 40MG CPR PELL GASTRO RESIST B/20,0,3194,4270
3000000320136,8067216,8488969,ASMOFLAM 400MG/325MG CPR B/20,0,1263,1690
3000000320174,8067222,,ASMOFLOX 200MG CPR PELL SEC B/20,0,3398,4545
3000000320211,8067245,8488981,ASMOFORCE 100MG CPR B/4,0,2617,3500
3000000320259,8067274,,ASMOXIME 200MG CPR PELL SEC B/10,0,3015,4035
3000000321744,8067558,8488722,ASMOFLOX-OZ 200MG/500MG CPR B/20,0,3022,4040
3000000343937,8072447,8511616,ASMOCET-L 5MG CPR B/20,0,1971,2635
3000000385722,8416349,8551685,ASMOFORCE 50MG CPR B/4,0,2079,2780
3000000492314,8431768,8585425,ASMORIDE 2MG CPR B/30,0,2685,3590
3000000043417,8090936,,ASNA ANTIVENOM C SOL INJ F/10ML B/1,0,29818,39985
3000000649404,8618550,,ADNA BAIN BCHE PLAQUE MENTHE F/250ML,2,1380,0
3000000653777,8619101,,ADNA GINSENG VIT B/C ORANGE CPR EFFV B10,2,2754,0
3000001014713,8608037,,ACNEX-NH CR + NETT ANTI ACNE T/25+100G,2,0,0
3000000718667,8637122,,ADNA DIABETE GEL B/30,2,4403,0
3189819,0,,ASPEGIC 1000MG AD PDRE SOL BUV SACH/20,0,1820,2435
3122689,0,,ASPEGIC 500MG PDRE SOL BUV SACH/20,0,1227,1640
3270361,0,,ASPEGIC 250MG PDRE SOL BUV SACH/20,0,990,1325
3189363,0,,ASPEGIC 100MG NN PDRE SOL BUV SACH B/20,0,920,1230
3000000836941,8669576,,VITAMINE D3 1000UI/25MCG CPR B/60,2,3015,0
3282770205626,8679787,,DUCRAY ICTYANE ECLAT LAIT CORPS F/400ML,2,14631,0
3000001158165,8735468,,DOULEREX SPRAY /30G,2,0,0
3000000629994,8452546,1333531,PANDERM+ CR T/15G,0,1741,2325
3007681,0,3007681,ASPIRINE UPSA VIT C CPR EFFV T/10 B/2,0,920,1230
3000000869659,8681689,,VITAMIN D3 NAT B125MCG/5000UI SOFTGEL100,2,6048,0
3400933531539,3353153,3353153,ASPIRINE UPSA 1G CPR EFFV B/20,0,1972,2635
3400935146793,3514679,,"ASPIRINE DU RHONE 0,5G CPR B20",0,3861,5165
3400933424800,3342480,,ASPIRINE DU RHONE CPR CROQ B/20,0,5592,7480
4008500123270,8080168,,ASPIRIN CARDIO CPR GASTRO RESIST B/30,0,1033,1380
3206245,0,,ASPRO 500MG CPR EFFV B/20,0,1371,1835
8017744,0,,ASTAPH 250MG/5ML PDRE SUSP BUV F/100ML,0,3202,4280
8019051,0,8019051,ASTAPH 500MG GEL B/12,0,2589,3460
8031862,0,8151394,ASTAPH 500MG GEL B/24,0,3486,4665
8034518,0,8034518,ASTAPH 250MG SP F/60ML,0,2372,3170
8081185,0,2282764,ASTYFER CAPS B/30,0,2200,2940
